player,frame,ball_x,ball_y,ball_vx,ball_vy,self_px,opp_px,ball_served,serving_is_self,blocker_x,pred_landing_x,prev1_ball_vx,prev1_ball_vy,prev1_self_px,prev2_ball_vx,prev2_ball_vy,prev2_self_px,action
2P,26,77,235,7,-7,75,45,1,0,120,153.0,7,-7,75,7,-7,70,MOVE_RIGHT
1P,27,84,228,7,-7,40,80,1,1,125,153.0,7,-7,40,7,-7,45,MOVE_RIGHT
2P,27,84,228,7,-7,80,40,1,0,125,153.0,7,-7,80,7,-7,75,MOVE_RIGHT
1P,28,91,221,7,-7,45,85,1,1,130,153.0,7,-7,45,7,-7,40,MOVE_RIGHT
2P,28,91,221,7,-7,85,45,1,0,130,153.0,7,-7,85,7,-7,80,MOVE_RIGHT
1P,29,98,214,7,-7,50,90,1,1,135,153.0,7,-7,50,7,-7,45,MOVE_RIGHT
2P,29,98,214,7,-7,90,50,1,0,135,153.0,7,-7,90,7,-7,85,MOVE_RIGHT
1P,30,105,207,7,-7,55,95,1,1,140,153.0,7,-7,55,7,-7,50,MOVE_RIGHT
2P,30,105,207,7,-7,95,55,1,0,140,153.0,7,-7,95,7,-7,90,MOVE_RIGHT
1P,31,112,200,7,-7,60,100,1,1,145,153.0,7,-7,60,7,-7,55,MOVE_RIGHT
2P,31,112,200,7,-7,100,60,1,0,145,153.0,7,-7,100,7,-7,95,MOVE_RIGHT
1P,32,119,193,7,-7,65,105,1,1,150,153.0,7,-7,65,7,-7,60,MOVE_RIGHT
2P,32,119,193,7,-7,105,65,1,0,150,153.0,7,-7,105,7,-7,100,MOVE_RIGHT
1P,33,126,186,7,-7,70,110,1,1,155,155.0,7,-7,70,7,-7,65,MOVE_RIGHT
2P,33,126,186,7,-7,110,70,1,0,155,155.0,7,-7,110,7,-7,105,MOVE_RIGHT
1P,34,133,179,7,-7,75,115,1,1,160,153.0,7,-7,75,7,-7,70,MOVE_RIGHT
2P,34,133,179,7,-7,115,75,1,0,160,153.0,7,-7,115,7,-7,110,MOVE_RIGHT
1P,35,140,172,7,-7,80,120,1,1,165,153.0,7,-7,80,7,-7,75,MOVE_RIGHT
2P,35,140,172,7,-7,120,80,1,0,165,153.0,7,-7,120,7,-7,115,MOVE_RIGHT
1P,36,147,165,7,-7,85,125,1,1,170,153.0,7,-7,85,7,-7,80,MOVE_RIGHT
2P,36,147,165,7,-7,125,85,1,0,170,153.0,7,-7,125,7,-7,120,MOVE_RIGHT
1P,37,154,158,7,-7,90,130,1,1,165,153.0,7,-7,90,7,-7,85,MOVE_RIGHT
2P,37,154,158,7,-7,130,90,1,0,165,153.0,7,-7,130,7,-7,125,MOVE_RIGHT
1P,38,161,151,7,-7,95,135,1,1,160,153.0,7,-7,95,7,-7,90,MOVE_RIGHT
2P,38,161,151,7,-7,135,95,1,0,160,153.0,7,-7,135,7,-7,130,MOVE_RIGHT
1P,39,168,144,7,-7,100,140,1,1,155,153.0,7,-7,100,7,-7,95,NONE
2P,39,168,144,7,-7,140,100,1,0,155,153.0,7,-7,140,7,-7,135,MOVE_RIGHT
1P,40,175,137,7,-7,100,145,1,1,150,153.0,7,-7,100,7,-7,100,MOVE_RIGHT
2P,40,175,137,7,-7,145,100,1,0,150,153.0,7,-7,145,7,-7,140,MOVE_RIGHT
1P,41,182,130,7,-7,105,150,1,1,145,153.0,7,-7,105,7,-7,100,MOVE_RIGHT
2P,41,182,130,7,-7,150,105,1,0,145,153.0,7,-7,150,7,-7,145,MOVE_RIGHT
1P,42,189,123,7,-7,110,155,1,1,140,153.0,7,-7,110,7,-7,105,MOVE_RIGHT
2P,42,189,123,7,-7,155,110,1,0,140,153.0,7,-7,155,7,-7,150,MOVE_RIGHT
1P,43,190,116,-7,-7,115,160,1,1,135,153.0,-7,-7,115,7,-7,110,MOVE_LEFT
2P,43,190,116,-7,-7,160,115,1,0,135,153.0,-7,-7,160,7,-7,155,MOVE_LEFT
1P,44,183,109,-7,-7,110,155,1,1,130,153.0,-7,-7,110,-7,-7,115,MOVE_RIGHT
2P,44,183,109,-7,-7,155,110,1,0,130,153.0,-7,-7,155,-7,-7,160,MOVE_LEFT
1P,45,176,102,-7,-7,115,150,1,1,125,153.0,-7,-7,115,-7,-7,110,MOVE_RIGHT
2P,45,176,102,-7,-7,150,115,1,0,125,153.0,-7,-7,150,-7,-7,155,MOVE_LEFT
1P,46,169,95,-7,-7,120,145,1,1,120,153.0,-7,-7,120,-7,-7,115,MOVE_RIGHT
2P,46,169,95,-7,-7,145,120,1,0,120,153.0,-7,-7,145,-7,-7,150,MOVE_LEFT
1P,47,162,88,-7,-7,125,140,1,1,115,153.0,-7,-7,125,-7,-7,120,MOVE_RIGHT
2P,47,162,88,-7,-7,140,125,1,0,115,153.0,-7,-7,140,-7,-7,145,NONE
1P,48,155,81,-7,-7,130,140,1,1,110,153.0,-7,-7,130,-7,-7,125,MOVE_RIGHT
2P,48,155,81,-7,-7,140,130,1,0,110,153.0,-7,-7,140,-7,-7,140,MOVE_LEFT
1P,49,148,80,-10,7,135,135,1,1,105,130.0,-10,7,135,-7,-7,130,MOVE_RIGHT
2P,49,148,80,-10,7,135,135,1,0,105,130.0,-10,7,135,-7,-7,140,MOVE_LEFT
1P,50,138,87,-10,7,140,130,1,1,100,55.0,-10,7,140,-10,7,135,NONE
2P,50,138,87,-10,7,130,140,1,0,100,55.0,-10,7,130,-10,7,135,MOVE_LEFT
1P,51,128,94,-10,7,140,125,1,1,95,155.0,-10,7,140,-10,7,140,MOVE_LEFT
2P,51,128,94,-10,7,125,140,1,0,95,155.0,-10,7,125,-10,7,130,MOVE_LEFT
1P,52,118,101,-10,7,135,120,1,1,90,55.0,-10,7,135,-10,7,140,MOVE_LEFT
2P,52,118,101,-10,7,120,135,1,0,90,55.0,-10,7,120,-10,7,125,MOVE_LEFT
1P,53,108,108,-10,7,130,115,1,1,85,175.0,-10,7,130,-10,7,135,MOVE_LEFT
2P,53,108,108,-10,7,115,130,1,0,85,175.0,-10,7,115,-10,7,120,MOVE_LEFT
1P,54,98,115,-10,7,125,110,1,1,80,55.0,-10,7,125,-10,7,130,MOVE_LEFT
2P,54,98,115,-10,7,110,125,1,0,80,55.0,-10,7,110,-10,7,115,MOVE_LEFT
1P,55,88,122,-10,7,120,105,1,1,75,195.0,-10,7,120,-10,7,125,MOVE_LEFT
2P,55,88,122,-10,7,105,120,1,0,75,195.0,-10,7,105,-10,7,110,MOVE_LEFT
1P,56,78,129,-10,7,115,100,1,1,70,95.0,-10,7,115,-10,7,120,MOVE_LEFT
2P,56,78,129,-10,7,100,115,1,0,70,95.0,-10,7,100,-10,7,105,MOVE_LEFT
1P,57,68,136,-10,7,110,95,1,1,65,95.0,-10,7,110,-10,7,115,MOVE_LEFT
2P,57,68,136,-10,7,95,110,1,0,65,95.0,-10,7,95,-10,7,100,MOVE_LEFT
1P,58,58,143,-10,7,105,90,1,1,60,95.0,-10,7,105,-10,7,110,MOVE_LEFT
2P,58,58,143,-10,7,90,105,1,0,60,95.0,-10,7,90,-10,7,95,MOVE_LEFT
1P,59,48,150,-10,7,100,85,1,1,55,95.0,-10,7,100,-10,7,105,MOVE_LEFT
2P,59,48,150,-10,7,85,100,1,0,55,95.0,-10,7,85,-10,7,90,MOVE_LEFT
1P,60,38,157,-10,7,95,80,1,1,50,95.0,-10,7,95,-10,7,100,MOVE_LEFT
2P,60,38,157,-10,7,80,95,1,0,50,95.0,-10,7,80,-10,7,85,MOVE_LEFT
1P,61,28,164,-10,7,90,75,1,1,45,95.0,-10,7,90,-10,7,95,MOVE_LEFT
2P,61,28,164,-10,7,75,90,1,0,45,95.0,-10,7,75,-10,7,80,MOVE_LEFT
1P,62,18,171,-10,7,85,70,1,1,40,55.0,-10,7,85,-10,7,90,MOVE_LEFT
2P,62,18,171,-10,7,70,85,1,0,40,55.0,-10,7,70,-10,7,75,MOVE_LEFT
1P,63,8,178,-10,7,80,65,1,1,35,55.0,-10,7,80,-10,7,85,MOVE_LEFT
2P,63,8,178,-10,7,65,80,1,0,35,55.0,-10,7,65,-10,7,70,MOVE_LEFT
1P,64,0,185,10,7,75,60,1,1,30,55.0,10,7,75,-10,7,80,MOVE_LEFT
2P,64,0,185,10,7,60,75,1,0,30,55.0,10,7,60,-10,7,65,MOVE_RIGHT
1P,65,10,192,10,7,70,65,1,1,25,55.0,10,7,70,10,7,75,MOVE_LEFT
2P,65,10,192,10,7,65,70,1,0,25,55.0,10,7,65,10,7,60,MOVE_RIGHT
1P,66,20,199,10,7,65,70,1,1,20,55.0,10,7,65,10,7,70,MOVE_LEFT
2P,66,20,199,10,7,70,65,1,0,20,55.0,10,7,70,10,7,65,MOVE_RIGHT
1P,67,30,206,10,7,60,75,1,1,15,55.0,10,7,60,10,7,65,MOVE_LEFT
2P,67,30,206,10,7,75,60,1,0,15,55.0,10,7,75,10,7,70,MOVE_RIGHT
1P,68,40,213,10,7,55,80,1,1,10,55.0,10,7,55,10,7,60,MOVE_LEFT
2P,68,40,213,10,7,80,55,1,0,10,55.0,10,7,80,10,7,75,MOVE_RIGHT
1P,69,50,220,10,7,50,85,1,1,5,55.0,10,7,50,10,7,55,NONE
2P,69,50,220,10,7,85,50,1,0,5,55.0,10,7,85,10,7,80,MOVE_RIGHT
1P,70,60,227,10,7,50,90,1,1,0,55.0,10,7,50,10,7,50,MOVE_RIGHT
2P,70,60,227,10,7,90,50,1,0,0,55.0,10,7,90,10,7,85,MOVE_RIGHT
1P,71,70,234,10,7,55,95,1,1,5,55.0,10,7,55,10,7,50,MOVE_RIGHT
2P,71,70,234,10,7,95,55,1,0,5,55.0,10,7,95,10,7,90,MOVE_RIGHT
1P,72,80,241,10,7,60,100,1,1,10,55.0,10,7,60,10,7,55,MOVE_RIGHT
2P,72,80,241,10,7,100,60,1,0,10,55.0,10,7,100,10,7,95,MOVE_RIGHT
1P,73,90,248,10,7,65,105,1,1,15,55.0,10,7,65,10,7,60,MOVE_RIGHT
2P,73,90,248,10,7,105,65,1,0,15,55.0,10,7,105,10,7,100,MOVE_RIGHT
1P,74,100,255,10,7,70,110,1,1,20,55.0,10,7,70,10,7,65,MOVE_RIGHT
2P,74,100,255,10,7,110,70,1,0,20,55.0,10,7,110,10,7,105,MOVE_RIGHT
1P,75,110,262,10,7,75,115,1,1,25,55.0,10,7,75,10,7,70,MOVE_RIGHT
2P,75,110,262,10,7,115,75,1,0,25,55.0,10,7,115,10,7,110,MOVE_RIGHT
1P,76,120,269,10,7,80,120,1,1,30,55.0,10,7,80,10,7,75,MOVE_RIGHT
2P,76,120,269,10,7,120,80,1,0,30,55.0,10,7,120,10,7,115,MOVE_LEFT
1P,77,130,276,10,7,85,115,1,1,35,55.0,10,7,85,10,7,80,MOVE_RIGHT
2P,77,130,276,10,7,115,85,1,0,35,55.0,10,7,115,10,7,120,MOVE_RIGHT
1P,78,140,283,10,7,90,120,1,1,40,55.0,10,7,90,10,7,85,MOVE_RIGHT
2P,78,140,283,10,7,120,90,1,0,40,55.0,10,7,120,10,7,115,MOVE_RIGHT
1P,79,150,290,10,7,95,125,1,1,45,55.0,10,7,95,10,7,90,MOVE_RIGHT
2P,79,150,290,10,7,125,95,1,0,45,55.0,10,7,125,10,7,120,MOVE_RIGHT
1P,80,160,297,10,7,100,130,1,1,50,55.0,10,7,100,10,7,95,MOVE_RIGHT
2P,80,160,297,10,7,130,100,1,0,50,55.0,10,7,130,10,7,125,MOVE_RIGHT
1P,81,170,304,10,7,105,135,1,1,55,55.0,10,7,105,10,7,100,MOVE_RIGHT
2P,81,170,304,10,7,135,105,1,0,55,55.0,10,7,135,10,7,130,MOVE_RIGHT
1P,82,180,311,10,7,110,140,1,1,60,55.0,10,7,110,10,7,105,MOVE_RIGHT
2P,82,180,311,10,7,140,110,1,0,60,55.0,10,7,140,10,7,135,MOVE_RIGHT
1P,83,190,318,-10,7,115,145,1,1,65,55.0,-10,7,115,10,7,110,MOVE_RIGHT
2P,83,190,318,-10,7,145,115,1,0,65,55.0,-10,7,145,10,7,140,NONE
1P,84,180,325,-10,7,120,145,1,1,70,55.0,-10,7,120,-10,7,115,MOVE_RIGHT
2P,84,180,325,-10,7,145,120,1,0,70,55.0,-10,7,145,-10,7,145,MOVE_LEFT
1P,85,170,332,-10,7,125,140,1,1,75,55.0,-10,7,125,-10,7,120,MOVE_RIGHT
2P,85,170,332,-10,7,140,125,1,0,75,55.0,-10,7,140,-10,7,145,MOVE_LEFT
1P,86,160,339,-10,7,130,135,1,1,80,55.0,-10,7,130,-10,7,125,MOVE_RIGHT
2P,86,160,339,-10,7,135,130,1,0,80,55.0,-10,7,135,-10,7,140,MOVE_LEFT
1P,87,150,346,-10,7,135,130,1,1,85,55.0,-10,7,135,-10,7,130,MOVE_RIGHT
2P,87,150,346,-10,7,130,135,1,0,85,55.0,-10,7,130,-10,7,135,MOVE_LEFT
1P,88,140,353,-10,7,140,125,1,1,90,55.0,-10,7,140,-10,7,135,NONE
2P,88,140,353,-10,7,125,140,1,0,90,55.0,-10,7,125,-10,7,130,MOVE_LEFT
1P,89,130,360,-10,7,140,120,1,1,95,55.0,-10,7,140,-10,7,140,MOVE_LEFT
2P,89,130,360,-10,7,120,140,1,0,95,55.0,-10,7,120,-10,7,125,MOVE_LEFT
1P,90,120,367,-10,7,135,115,1,1,100,55.0,-10,7,135,-10,7,140,MOVE_LEFT
2P,90,120,367,-10,7,115,135,1,0,100,55.0,-10,7,115,-10,7,120,MOVE_LEFT
1P,91,110,374,-10,7,130,110,1,1,105,55.0,-10,7,130,-10,7,135,MOVE_LEFT
2P,91,110,374,-10,7,110,130,1,0,105,55.0,-10,7,110,-10,7,115,MOVE_LEFT
1P,92,100,381,-10,7,125,105,1,1,110,55.0,-10,7,125,-10,7,130,MOVE_LEFT
2P,92,100,381,-10,7,105,125,1,0,110,55.0,-10,7,105,-10,7,110,MOVE_LEFT
1P,93,90,388,-10,7,120,100,1,1,115,55.0,-10,7,120,-10,7,125,MOVE_LEFT
2P,93,90,388,-10,7,100,120,1,0,115,55.0,-10,7,100,-10,7,105,MOVE_LEFT
1P,94,80,395,-10,7,115,95,1,1,120,55.0,-10,7,115,-10,7,120,MOVE_LEFT
2P,94,80,395,-10,7,95,115,1,0,120,55.0,-10,7,95,-10,7,100,NONE
1P,95,70,402,-10,7,110,95,1,1,125,55.0,-10,7,110,-10,7,115,MOVE_LEFT
2P,95,70,402,-10,7,95,110,1,0,125,55.0,-10,7,95,-10,7,95,MOVE_LEFT
1P,96,60,409,-10,7,105,90,1,1,130,55.0,-10,7,105,-10,7,110,MOVE_LEFT
2P,96,60,409,-10,7,90,105,1,0,130,55.0,-10,7,90,-10,7,95,MOVE_LEFT
1P,97,50,416,-10,7,100,85,1,1,135,115.0,-10,7,100,-10,7,105,MOVE_LEFT
2P,97,50,416,-10,7,85,100,1,0,135,115.0,-10,7,85,-10,7,90,MOVE_LEFT
1P,98,40,423,-10,7,95,80,1,1,140,115.0,-10,7,95,-10,7,100,MOVE_RIGHT
2P,98,40,423,-10,7,80,95,1,0,140,115.0,-10,7,80,-10,7,85,MOVE_LEFT
1P,99,30,430,-10,7,100,75,1,1,145,115.0,-10,7,100,-10,7,95,MOVE_LEFT
2P,99,30,430,-10,7,75,100,1,0,145,115.0,-10,7,75,-10,7,80,MOVE_LEFT
1P,0,95,80,0,0,80,80,0,0,-380,100.0,0,0,80,-10,7,100,MOVE_RIGHT
2P,0,95,80,0,0,80,80,0,1,-380,100.0,0,0,80,-10,7,75,SERVE_TO_LEFT
1P,1,95,80,-7,7,85,80,1,0,0,153.0,-7,7,85,0,0,80,MOVE_RIGHT
2P,1,95,80,-7,7,80,85,1,1,0,153.0,-7,7,80,0,0,80,MOVE_LEFT
1P,2,88,87,-7,7,90,75,1,0,0,153.0,-7,7,90,-7,7,85,NONE
2P,2,88,87,-7,7,75,90,1,1,0,153.0,-7,7,75,-7,7,80,MOVE_LEFT
1P,3,81,94,-7,7,90,70,1,0,5,153.0,-7,7,90,-7,7,90,MOVE_LEFT
2P,3,81,94,-7,7,70,90,1,1,5,153.0,-7,7,70,-7,7,75,MOVE_LEFT
1P,4,74,101,-7,7,85,65,1,0,10,153.0,-7,7,85,-7,7,90,MOVE_LEFT
2P,4,74,101,-7,7,65,85,1,1,10,153.0,-7,7,65,-7,7,70,MOVE_LEFT
1P,5,67,108,-7,7,80,60,1,0,15,153.0,-7,7,80,-7,7,85,MOVE_LEFT
2P,5,67,108,-7,7,60,80,1,1,15,153.0,-7,7,60,-7,7,65,NONE
1P,6,60,115,-7,7,75,60,1,0,20,153.0,-7,7,75,-7,7,80,MOVE_LEFT
2P,6,60,115,-7,7,60,75,1,1,20,153.0,-7,7,60,-7,7,60,MOVE_LEFT
1P,7,53,122,-7,7,70,55,1,0,25,153.0,-7,7,70,-7,7,75,MOVE_RIGHT
2P,7,53,122,-7,7,55,70,1,1,25,153.0,-7,7,55,-7,7,60,MOVE_LEFT
1P,8,46,129,-7,7,75,50,1,0,30,181.0,-7,7,75,-7,7,70,MOVE_LEFT
2P,8,46,129,-7,7,50,75,1,1,30,181.0,-7,7,50,-7,7,55,MOVE_LEFT
1P,9,39,136,-7,7,70,45,1,0,35,181.0,-7,7,70,-7,7,75,MOVE_LEFT
2P,9,39,136,-7,7,45,70,1,1,35,181.0,-7,7,45,-7,7,50,MOVE_LEFT
1P,10,32,143,-7,7,65,40,1,0,40,181.0,-7,7,65,-7,7,70,MOVE_LEFT
2P,10,32,143,-7,7,40,65,1,1,40,181.0,-7,7,40,-7,7,45,MOVE_LEFT
1P,11,25,150,-7,7,60,35,1,0,45,181.0,-7,7,60,-7,7,65,MOVE_LEFT
2P,11,25,150,-7,7,35,60,1,1,45,181.0,-7,7,35,-7,7,40,MOVE_LEFT
1P,12,18,157,-7,7,55,30,1,0,50,181.0,-7,7,55,-7,7,60,MOVE_LEFT
2P,12,18,157,-7,7,30,55,1,1,50,181.0,-7,7,30,-7,7,35,MOVE_LEFT
1P,13,11,164,-7,7,50,25,1,0,55,181.0,-7,7,50,-7,7,55,MOVE_RIGHT
2P,13,11,164,-7,7,25,50,1,1,55,181.0,-7,7,25,-7,7,30,MOVE_LEFT
1P,14,4,171,-7,7,55,20,1,0,60,181.0,-7,7,55,-7,7,50,MOVE_RIGHT
2P,14,4,171,-7,7,20,55,1,1,60,181.0,-7,7,20,-7,7,25,MOVE_LEFT
1P,15,0,178,7,7,60,15,1,0,65,131.0,7,7,60,-7,7,55,MOVE_LEFT
2P,15,0,178,7,7,15,60,1,1,65,131.0,7,7,15,-7,7,20,MOVE_RIGHT
1P,16,7,185,7,7,55,20,1,0,70,117.0,7,7,55,7,7,60,MOVE_LEFT
2P,16,7,185,7,7,20,55,1,1,70,117.0,7,7,20,7,7,15,MOVE_RIGHT
1P,17,14,192,7,7,50,25,1,0,75,103.0,7,7,50,7,7,55,MOVE_LEFT
2P,17,14,192,7,7,25,50,1,1,75,103.0,7,7,25,7,7,20,MOVE_RIGHT
1P,18,21,199,7,7,45,30,1,0,80,153.0,7,7,45,7,7,50,MOVE_LEFT
2P,18,21,199,7,7,30,45,1,1,80,153.0,7,7,30,7,7,25,NONE
1P,19,28,206,7,7,40,30,1,0,85,89.0,7,7,40,7,7,45,MOVE_LEFT
2P,19,28,206,7,7,30,40,1,1,85,89.0,7,7,30,7,7,30,MOVE_RIGHT
1P,20,35,213,7,7,35,35,1,0,90,153.0,7,7,35,7,7,40,NONE
2P,20,35,213,7,7,35,35,1,1,90,153.0,7,7,35,7,7,30,MOVE_RIGHT
1P,21,42,220,7,7,35,40,1,0,95,153.0,7,7,35,7,7,35,MOVE_RIGHT
2P,21,42,220,7,7,40,35,1,1,95,153.0,7,7,40,7,7,35,MOVE_RIGHT
1P,22,49,227,7,7,40,45,1,0,100,153.0,7,7,40,7,7,35,MOVE_LEFT
2P,22,49,227,7,7,45,40,1,1,100,153.0,7,7,45,7,7,40,MOVE_RIGHT
1P,23,56,234,7,7,35,50,1,0,105,153.0,7,7,35,7,7,40,MOVE_RIGHT
2P,23,56,234,7,7,50,35,1,1,105,153.0,7,7,50,7,7,45,MOVE_RIGHT
1P,24,63,241,7,7,40,55,1,0,110,153.0,7,7,40,7,7,35,MOVE_RIGHT
2P,24,63,241,7,7,55,40,1,1,110,153.0,7,7,55,7,7,50,MOVE_LEFT
1P,25,70,248,7,7,45,50,1,0,115,153.0,7,7,45,7,7,40,MOVE_RIGHT
2P,25,70,248,7,7,50,45,1,1,115,153.0,7,7,50,7,7,55,MOVE_RIGHT
1P,26,77,255,7,7,50,55,1,0,120,153.0,7,7,50,7,7,45,MOVE_RIGHT
2P,26,77,255,7,7,55,50,1,1,120,153.0,7,7,55,7,7,50,MOVE_RIGHT
1P,27,84,262,7,7,55,60,1,0,125,153.0,7,7,55,7,7,50,MOVE_RIGHT
2P,27,84,262,7,7,60,55,1,1,125,153.0,7,7,60,7,7,55,MOVE_RIGHT
1P,28,91,269,7,7,60,65,1,0,130,153.0,7,7,60,7,7,55,MOVE_RIGHT
2P,28,91,269,7,7,65,60,1,1,130,153.0,7,7,65,7,7,60,MOVE_RIGHT
1P,29,98,276,7,7,65,70,1,0,135,153.0,7,7,65,7,7,60,MOVE_RIGHT
2P,29,98,276,7,7,70,65,1,1,135,153.0,7,7,70,7,7,65,MOVE_RIGHT
1P,30,105,283,7,7,70,75,1,0,140,153.0,7,7,70,7,7,65,MOVE_RIGHT
2P,30,105,283,7,7,75,70,1,1,140,153.0,7,7,75,7,7,70,MOVE_RIGHT
1P,31,112,290,7,7,75,80,1,0,145,153.0,7,7,75,7,7,70,MOVE_RIGHT
2P,31,112,290,7,7,80,75,1,1,145,153.0,7,7,80,7,7,75,MOVE_RIGHT
1P,32,119,297,7,7,80,85,1,0,150,153.0,7,7,80,7,7,75,MOVE_RIGHT
2P,32,119,297,7,7,85,80,1,1,150,153.0,7,7,85,7,7,80,MOVE_RIGHT
1P,33,126,304,7,7,85,90,1,0,155,153.0,7,7,85,7,7,80,MOVE_RIGHT
2P,33,126,304,7,7,90,85,1,1,155,153.0,7,7,90,7,7,85,MOVE_RIGHT
1P,34,133,311,7,7,90,95,1,0,160,153.0,7,7,90,7,7,85,MOVE_RIGHT
2P,34,133,311,7,7,95,90,1,1,160,153.0,7,7,95,7,7,90,MOVE_RIGHT
1P,35,140,318,7,7,95,100,1,0,165,153.0,7,7,95,7,7,90,MOVE_RIGHT
2P,35,140,318,7,7,100,95,1,1,165,153.0,7,7,100,7,7,95,MOVE_LEFT
1P,36,147,325,7,7,100,95,1,0,170,153.0,7,7,100,7,7,95,MOVE_RIGHT
2P,36,147,325,7,7,95,100,1,1,170,153.0,7,7,95,7,7,100,MOVE_RIGHT
1P,37,154,332,7,7,105,100,1,0,165,153.0,7,7,105,7,7,100,MOVE_RIGHT
2P,37,154,332,7,7,100,105,1,1,165,153.0,7,7,100,7,7,95,MOVE_RIGHT
1P,38,161,339,7,7,110,105,1,0,160,155.0,7,7,110,7,7,105,MOVE_RIGHT
2P,38,161,339,7,7,105,110,1,1,160,155.0,7,7,105,7,7,100,MOVE_RIGHT
1P,39,168,346,7,7,115,110,1,0,155,153.0,7,7,115,7,7,110,MOVE_RIGHT
2P,39,168,346,7,7,110,115,1,1,155,153.0,7,7,110,7,7,105,MOVE_RIGHT
1P,40,175,353,7,7,120,115,1,0,150,153.0,7,7,120,7,7,115,MOVE_RIGHT
2P,40,175,353,7,7,115,120,1,1,150,153.0,7,7,115,7,7,110,MOVE_RIGHT
1P,41,182,360,7,7,125,120,1,0,145,153.0,7,7,125,7,7,120,MOVE_RIGHT
2P,41,182,360,7,7,120,125,1,1,145,153.0,7,7,120,7,7,115,MOVE_RIGHT
1P,42,189,367,7,7,130,125,1,0,140,153.0,7,7,130,7,7,125,MOVE_RIGHT
2P,42,189,367,7,7,125,130,1,1,140,153.0,7,7,125,7,7,120,MOVE_RIGHT
1P,43,190,374,-7,7,135,130,1,0,135,153.0,-7,7,135,7,7,130,MOVE_RIGHT
2P,43,190,374,-7,7,130,135,1,1,135,153.0,-7,7,130,7,7,125,NONE
1P,44,183,381,-7,7,140,130,1,0,130,153.0,-7,7,140,-7,7,135,MOVE_RIGHT
2P,44,183,381,-7,7,130,140,1,1,130,153.0,-7,7,130,-7,7,130,NONE
1P,45,176,388,-7,7,145,130,1,0,125,153.0,-7,7,145,-7,7,140,MOVE_RIGHT
2P,45,176,388,-7,7,130,145,1,1,125,153.0,-7,7,130,-7,7,130,MOVE_LEFT
1P,46,169,395,-7,7,150,125,1,0,120,153.0,-7,7,150,-7,7,145,MOVE_RIGHT
2P,46,169,395,-7,7,125,150,1,1,120,153.0,-7,7,125,-7,7,130,MOVE_LEFT
1P,47,162,402,-7,7,155,120,1,0,115,153.0,-7,7,155,-7,7,150,MOVE_RIGHT
2P,47,162,402,-7,7,120,155,1,1,115,153.0,-7,7,120,-7,7,125,MOVE_LEFT
1P,48,155,409,-7,7,160,115,1,0,110,153.0,-7,7,160,-7,7,155,NONE
2P,48,155,409,-7,7,115,160,1,1,110,153.0,-7,7,115,-7,7,120,MOVE_LEFT
1P,49,148,410,-7,-7,160,110,1,0,105,187.0,-7,-7,160,-7,7,160,MOVE_LEFT
2P,49,148,410,-7,-7,110,160,1,1,105,187.0,-7,-7,110,-7,7,115,MOVE_LEFT
1P,50,141,403,-7,-7,155,105,1,0,100,187.0,-7,-7,155,-7,-7,160,MOVE_LEFT
2P,50,141,403,-7,-7,105,155,1,1,100,187.0,-7,-7,105,-7,-7,110,MOVE_LEFT
1P,51,134,396,-7,-7,150,100,1,0,95,187.0,-7,-7,150,-7,-7,155,MOVE_LEFT
2P,51,134,396,-7,-7,100,150,1,1,95,187.0,-7,-7,100,-7,-7,105,MOVE_LEFT
1P,52,127,389,-7,-7,145,95,1,0,90,187.0,-7,-7,145,-7,-7,150,MOVE_LEFT
2P,52,127,389,-7,-7,95,145,1,1,90,187.0,-7,-7,95,-7,-7,100,MOVE_LEFT
1P,53,120,382,-7,-7,140,90,1,0,85,187.0,-7,-7,140,-7,-7,145,MOVE_LEFT
2P,53,120,382,-7,-7,90,140,1,1,85,187.0,-7,-7,90,-7,-7,95,MOVE_LEFT
1P,54,113,375,-7,-7,135,85,1,0,80,187.0,-7,-7,135,-7,-7,140,MOVE_LEFT
2P,54,113,375,-7,-7,85,135,1,1,80,187.0,-7,-7,85,-7,-7,90,MOVE_LEFT
1P,55,106,368,-7,-7,130,80,1,0,75,187.0,-7,-7,130,-7,-7,135,MOVE_LEFT
2P,55,106,368,-7,-7,80,130,1,1,75,187.0,-7,-7,80,-7,-7,85,MOVE_LEFT
1P,56,99,361,-7,-7,125,75,1,0,70,187.0,-7,-7,125,-7,-7,130,MOVE_RIGHT
2P,56,99,361,-7,-7,75,125,1,1,70,187.0,-7,-7,75,-7,-7,80,MOVE_LEFT
1P,57,92,354,-7,-7,130,70,1,0,65,187.0,-7,-7,130,-7,-7,125,MOVE_LEFT
2P,57,92,354,-7,-7,70,130,1,1,65,187.0,-7,-7,70,-7,-7,75,MOVE_LEFT
1P,58,85,347,-7,-7,125,65,1,0,60,187.0,-7,-7,125,-7,-7,130,MOVE_LEFT
2P,58,85,347,-7,-7,65,125,1,1,60,187.0,-7,-7,65,-7,-7,70,MOVE_LEFT
1P,59,78,340,-7,-7,120,60,1,0,55,187.0,-7,-7,120,-7,-7,125,MOVE_RIGHT
2P,59,78,340,-7,-7,60,120,1,1,55,187.0,-7,-7,60,-7,-7,65,MOVE_LEFT
1P,60,71,333,-7,-7,125,55,1,0,50,187.0,-7,-7,125,-7,-7,120,MOVE_LEFT
2P,60,71,333,-7,-7,55,125,1,1,50,187.0,-7,-7,55,-7,-7,60,MOVE_LEFT
